date,index_close,index_volume,index_amount,index_turnover
2016-05-20,3078.218,5608084200,65124251092.0,0
2016-05-23,3087.222,5969721600,70337514484.0,0
2016-05-24,3063.556,5873438500,61106015446.0,0
2016-05-25,3059.226,5665280300,63316562530.0,0
2016-05-26,3064.211,6039298100,65985183919.0,0
2016-05-27,3062.499,6046875000,59371777079.0,0
2016-05-30,3066.709,6309857900,63496565009.0,0
2016-05-31,3169.56,13886311100,151398175957.0,0
2016-06-01,3160.547,11314848200,131700821152.0,0
2016-06-02,3167.1,8600342700,97093625345.0,0
2016-06-03,3189.325,10149178300,136332027087.0,0
2016-06-06,3178.788,7669375100,101176231366.0,0
2016-06-07,3177.054,6892831400,88711618425.0,0
2016-06-08,3163.986,7629177500,97682790861.0,0
2016-06-13,3066.341,9297594700,114091320004.0,0
2016-06-14,3075.983,6627945700,78622305350.0,0
2016-06-15,3116.368,8739325700,106170177872.0,0
2016-06-16,3094.675,8297470300,93496238871.0,0
2016-06-17,3110.357,8540298500,97953389320.0,0
2016-06-20,3112.674,6358714100,74647802462.0,0
2016-06-21,3106.317,8796534500,107233643632.0,0
2016-06-22,3133.961,6648711300,81348715848.0,0
2016-06-23,3117.317,6775173800,81732552159.0,0
2016-06-24,3077.156,10479220800,118967441702.0,0
2016-06-27,3120.544,8326725900,104066083791.0,0
2016-06-28,3136.401,9202463700,117197791504.0,0
2016-06-29,3151.39,10372366800,117958861189.0,0
2016-06-30,3153.921,7969261700,100627912925.0,0
2016-07-01,3154.2,7174628300,91215027688.0,0
2016-07-04,3204.696,13331052900,149894780037.0,0
2016-07-05,3207.383,13022689500,143899100428.0,0
2016-07-06,3216.803,12489745800,147232471496.0,0
2016-07-07,3209.954,11859520200,140488833675.0,0
2016-07-08,3192.281,8973485500,111063465417.0,0
2016-07-11,3203.33,13852951100,155288151673.0,0
2016-07-12,3273.182,17253421700,190853738897.0,0
2016-07-13,3282.868,17519609000,196592300322.0,0
2016-07-14,3276.764,10752579800,128090420917.0,0
2016-07-15,3276.278,10266502600,125179812929.0,0
2016-07-18,3262.022,11031251800,129785706199.0,0
2016-07-19,3248.234,8888686100,107108911172.0,0
2016-07-20,3237.605,7270125500,91367448994.0,0
2016-07-21,3252.523,8600482500,107464072513.0,0
2016-07-22,3225.162,8602912800,107416887320.0,0
2016-07-25,3230.885,7020318500,92015844035.0,0
2016-07-26,3269.588,8105108900,103745762758.0,0
2016-07-27,3218.243,16018866500,186928366498.0,0
2016-07-28,3221.136,11277996400,137295892753.0,0
2016-07-29,3203.93,8804483700,103787029748.0,0
2016-08-01,3176.809,8700349700,98818634361.0,0
2016-08-02,3189.053,6216763900,70640763842.0,0
2016-08-03,3193.507,7286410200,79754323301.0,0
2016-08-04,3201.289,7350437300,86919591121.0,0
2016-08-05,3205.11,7719636600,94429542391.0,0
2016-08-08,3234.183,8667605100,102638114597.0,0
2016-08-09,3256.981,9106525900,105924052436.0,0
2016-08-10,3243.341,9043037200,106157448028.0,0
2016-08-11,3233.36,10104121300,116996159046.0,0
2016-08-12,3294.234,11625404400,129354686387.0,0
2016-08-15,3393.424,22054342100,258897463910.0,0
2016-08-16,3378.245,19638974000,226785231085.0,0
2016-08-17,3373.048,13884768800,167917530856.0,0
2016-08-18,3364.485,14238016900,172256533000.0,0
2016-08-19,3365.02,11996150800,135382706293.0,0
2016-08-22,3336.795,10795100800,128201783812.0,0
2016-08-23,3341.83,9292451600,108503692377.0,0
2016-08-24,3329.863,8119142900,94012832200.0,0
2016-08-25,3308.972,10058915300,112578140010.0,0
2016-08-26,3307.09,8153069100,93213205560.0,0
2016-08-29,3307.781,7703633300,88011642022.0,0
2016-08-30,3311.987,7572598700,89513016667.0,0
2016-08-31,3327.794,7957080500,99215044445.0,0
2016-09-01,3301.577,8494721900,100911462823.0,0
2016-09-02,3314.114,8279180300,99396378584.0,0
2016-09-05,3319.68,7829247700,87531089645.0,0
2016-09-06,3342.626,9828399800,118366533426.0,0
2016-09-07,3340.817,10294010600,115119908617.0,0
2016-09-08,3339.564,7191615800,83742346850.0,0
2016-09-09,3318.044,8265703600,95471188732.0,0
2016-09-12,3262.604,12291768200,134456630927.0,0
2016-09-13,3260.333,6718028800,76862644231.0,0
2016-09-14,3238.73,7043269700,79780746436.0,0
2016-09-19,3263.124,5883108200,67678031642.0,0
2016-09-20,3257.403,5278420600,61626150818.0,0
2016-09-21,3266.636,5914297900,68957744044.0,0
2016-09-22,3291.121,7575354200,89991761655.0,0
2016-09-23,3275.667,5799398600,68046257250.0,0
2016-09-26,3220.284,7045218600,78700835132.0,0
2016-09-27,3240.755,5846055000,66651130361.0,0
2016-09-28,3230.89,4472749800,51996404752.0,0
2016-09-29,3244.387,5545255600,62220302312.0,0
2016-09-30,3253.285,4497802200,52655734553.0,0
2016-10-10,3293.869,8051926000,89607989896.0,0
2016-10-11,3306.557,8771316300,88213421183.0,0
2016-10-12,3300.01,6866978100,72386912616.0,0
2016-10-13,3302.646,8122419800,79923748596.0,0
2016-10-14,3305.848,8231627100,81485597806.0,0
2016-10-17,3277.879,8611350900,88199418936.0,0
2016-10-18,3321.333,10286071400,104625044142.0,0
2016-10-19,3316.241,10116772500,96354442199.0,0
2016-10-20,3318.604,7923887100,82481095277.0,0
2016-10-21,3327.74,10978517600,107114926126.0,0
2016-10-24,3367.578,15301434500,150063007899.0,0
2016-10-25,3367.455,11119169300,110576512916.0,0
2016-10-26,3354.8,9802478600,104719318220.0,0
2016-10-27,3345.695,7762985100,85241012414.0,0
2016-10-28,3340.126,9313330900,104797971448.0,0
2016-10-31,3336.278,7135286300,80701820968.0,0
2016-11-01,3359.052,7493819900,84717683750.0,0
2016-11-02,3333.352,9119710400,100348995733.0,0
2016-11-03,3365.085,12622350400,137386468361.0,0
2016-11-04,3354.175,10406965500,110813764577.0,0
2016-11-07,3356.592,9987798800,94370876771.0,0
2016-11-08,3371.118,10314828200,105138256061.0,0
2016-11-09,3353.055,13911005900,145186921690.0,0
2016-11-10,3390.612,13470553500,133277399553.0,0
2016-11-11,3417.221,19878149600,190647270040.0,0
2016-11-14,3430.248,21324710500,208353308629.0,0
2016-11-15,3429.87,13456632000,135206770523.0,0
2016-11-16,3429.592,12980851100,128944599173.0,0
2016-11-17,3436.535,12156173100,121576882948.0,0
2016-11-18,3417.455,11595120500,117345607612.0,0
2016-11-21,3441.111,14643452900,147542589349.0,0
2016-11-22,3468.364,16852344600,167250665827.0,0
2016-11-23,3474.729,16238850400,171247116196.0,0
2016-11-24,3488.74,14574630100,165071453531.0,0
2016-11-25,3521.298,15362150600,166832181108.0,0
2016-11-28,3535.081,20737548300,219859766828.0,0
2016-11-29,3564.04,23691835600,248322816339.0,0
2016-11-30,3538.001,17856017800,190681227631.0,0
2016-12-01,3565.036,18017076100,199637742998.0,0
2016-12-02,3528.955,19635548000,203742147476.0,0
2016-12-05,3469.407,18085235500,190175061733.0,0
2016-12-06,3459.153,11552909000,125727753193.0,0
2016-12-07,3475.747,11434510300,115282194223.0,0
2016-12-08,3470.143,11738392200,119188508676.0,0
2016-12-09,3493.7,15030330800,152674867707.0,0
2016-12-12,3409.179,18746775100,199163540831.0,0
2016-12-13,3405.035,12110509700,124454188749.0,0
2016-12-14,3378.945,12400774400,126182669414.0,0
2016-12-15,3340.434,11496066000,121507811540.0,0
2016-12-16,3346.031,9077542200,98112206845.0,0
2016-12-19,3328.983,8164067800,86095693838.0,0
2016-12-20,3309.064,8756959200,88527345889.0,0
2016-12-21,3338.536,10825499500,106205485213.0,0
2016-12-22,3335.672,9227724900,92564877570.0,0
2016-12-23,3307.599,9744471300,99575473231.0,0
2016-12-26,3322.401,8979398200,95493219936.0,0
2016-12-27,3316.385,7548635900,79617133030.0,0
2016-12-28,3301.889,6900043700,71759839566.0,0
2016-12-29,3297.765,7008792300,75972960431.0,0
2016-12-30,3310.081,7174411600,76921368838.0,0
2017-01-03,3342.227,8656789600,87612765768.0,0
2017-01-04,3368.312,9005082700,98014355468.0,0
2017-01-05,3367.789,8833635700,91189339582.0,0
2017-01-06,3347.667,8745911400,91072256748.0,0
2017-01-09,3363.901,8370794200,87916115243.0,0
2017-01-10,3358.271,8381916000,82533965080.0,0
2017-01-11,3334.495,9107143800,86750457122.0,0
2017-01-12,3317.624,8123913500,75031886874.0,0
2017-01-13,3319.912,8418058900,84556101403.0,0
2017-01-16,3319.446,15777913500,153262520121.0,0
2017-01-17,3326.356,6945332800,74754505696.0,0
2017-01-18,3339.365,7062322700,75680677264.0,0
2017-01-19,3329.289,6615980800,63869709163.0,0
2017-01-20,3354.889,6530046200,70831324310.0,0
2017-01-23,3364.081,7555749800,76492660154.0,0
2017-01-24,3364.451,6619422600,66049651289.0,0
2017-01-25,3375.904,5837693100,62483395802.0,0
2017-01-26,3387.961,6531664700,66488818305.0,0
2017-02-03,3364.492,5518886100,57113853255.0,0
2017-02-06,3373.205,6852136000,73408134768.0,0
2017-02-07,3365.685,6375446200,69758178999.0,0
2017-02-08,3383.288,7540287900,82869735773.0,0
2017-02-09,3396.292,9755851500,102134228699.0,0
2017-02-10,3413.487,12376872000,121908580284.0,0
2017-02-13,3436.275,12014453800,125332998844.0,0
2017-02-14,3435.804,9480946500,98537165438.0,0
2017-02-15,3421.713,12764333800,124653179488.0,0
2017-02-16,3440.933,10827696200,101809767504.0,0
2017-02-17,3421.442,11460003600,118033129670.0,0
2017-02-20,3471.393,13262886200,134681505159.0,0
2017-02-21,3482.823,11484200900,120675429543.0,0
2017-02-22,3489.757,10281599400,109232425841.0,0
2017-02-23,3473.323,9953633000,106555922466.0,0
2017-02-24,3473.852,9553513300,99875164759.0,0
2017-02-27,3446.223,9867216000,106830874529.0,0
2017-02-28,3452.81,7521526000,81979307361.0,0
2017-03-01,3458.438,10326035400,109317781348.0,0
2017-03-02,3435.096,8989807700,97876187925.0,0
2017-03-03,3427.863,8099465200,90009618835.0,0
2017-03-06,3446.484,8307088200,95178548496.0,0
2017-03-07,3453.957,8033472000,94483824245.0,0
2017-03-08,3448.731,7958769000,89124904682.0,0
2017-03-09,3426.944,8457038100,90090049490.0,0
2017-03-10,3427.892,7001619900,82161714923.0,0
2017-03-13,3458.098,9168412400,108489140923.0,0
2017-03-14,3456.693,7707796300,95317564129.0,0
2017-03-15,3463.644,7910495400,94056256667.0,0
2017-03-16,3481.507,10633391300,124695573677.0,0
2017-03-17,3445.805,10375556000,122368918550.0,0
2017-03-20,3449.613,8873432200,103769403897.0,0
2017-03-21,3466.347,8770785500,113528201390.0,0
2017-03-22,3450.05,10493589400,123865640377.0,0
2017-03-23,3461.978,9431806200,115813813702.0,0
2017-03-24,3489.6,12564583300,141752526681.0,0
2017-03-27,3478.039,10701537700,124388012134.0,0
2017-03-28,3469.809,8419482000,97495938765.0,0
2017-03-29,3465.193,10485170600,114663468279.0,0
2017-03-30,3436.758,11637692200,122088021630.0,0
2017-03-31,3456.045,9157749100,100984904830.0,0
2017-04-05,3503.893,14339901700,160742981172.0,0
2017-04-06,3514.047,13676700400,145221644165.0,0
2017-04-07,3517.463,14029320400,144559675567.0,0
2017-04-10,3505.139,14188738000,155747834572.0,0
2017-04-11,3517.328,16594583200,189457268655.0,0
2017-04-12,3509.439,18182453700,202154571423.0,0
2017-04-13,3514.566,12998181300,133345929014.0,0
2017-04-14,3486.504,13547407800,130425385379.0,0
2017-04-17,3479.942,11716496100,123884371227.0,0
2017-04-18,3462.743,11092782300,126790853425.0,0
2017-04-19,3445.876,12134926400,127050362407.0,0
2017-04-20,3461.548,11418420800,133977258346.0,0
2017-04-21,3466.787,10441911000,115208831746.0,0
2017-04-24,3431.259,11466079100,122778154321.0,0
2017-04-25,3440.974,9407214800,107599357209.0,0
2017-04-26,3445.183,11194002900,131316579235.0,0
2017-04-27,3446.72,12329842500,134610947828.0,0
2017-04-28,3439.753,10163235100,113761006698.0,0
2017-05-02,3426.577,9279746200,101635858602.0,0
2017-05-03,3413.128,9166962400,97854119098.0,0
2017-05-04,3404.386,10348207500,106985952575.0,0
2017-05-05,3382.55,10989533300,117464939578.0,0
2017-05-08,3358.813,12374928700,126885426472.0,0
2017-05-09,3352.532,7677166800,85528831749.0,0
2017-05-10,3337.701,9208262800,102194980791.0,0
2017-05-11,3356.646,10925289000,111576379054.0,0
2017-05-12,3385.379,9338646600,97522124594.0,0
2017-05-15,3399.194,8297761100,92183332845.0,0
2017-05-16,3428.649,10524241600,112814103201.0,0
2017-05-17,3409.966,9973683700,110553451835.0,0
2017-05-18,3398.113,8575958900,88091166041.0,0
2017-05-19,3403.849,7147352500,78397081602.0,0
2017-05-22,3411.239,9253955900,99021121578.0,0
2017-05-23,3424.194,11691103300,126767856025.0,0
2017-05-24,3424.167,8355316100,92620045548.0,0
2017-05-25,3485.658,13072163100,136634020807.0,0
2017-05-26,3480.435,10324115300,112585907354.0,0
2017-05-31,3492.884,10482974464,115968724992.0,0
2017-06-01,3497.738,10312772352,116088766464.0,0
2017-06-02,3486.507,8266800896,92850745344.0,0
2017-06-05,3468.753,7973815296,85609467904.0,0
2017-06-06,3492.881,6408938752,77868793856.0,0
2017-06-07,3533.871,10441996800,124189290496.0,0
2017-06-08,3560.978,9022490624,112035618816.0,0
2017-06-09,3576.17,10118826496,121700585472.0,0
2017-06-12,3574.389,9038116608,117690802176.0,0
2017-06-13,3582.267,7517713920,94223085568.0,0
2017-06-14,3535.298,8381078272,106105319424.0,0
2017-06-15,3528.792,8263253504,106053902336.0,0
2017-06-16,3518.761,7645270784,91462287360.0,0
2017-06-19,3553.665,7979714048,98572357632.0,0
2017-06-20,3546.494,8050956032,98187595776.0,0
2017-06-21,3587.955,8785982464,117147795456.0,0
2017-06-22,3590.342,13552698624,169418805248.0,0
2017-06-23,3622.883,10512913408,133975113728.0,0
2017-06-26,3668.091,13463799552,170736840704.0,0
2017-06-27,3674.715,9755870208,123057229824.0,0
2017-06-28,3646.166,9792085760,124465946624.0,0
2017-06-29,3668.827,8558949888,111847268352.0,0
2017-06-30,3666.797,8151002880,102459981824.0,0
2017-07-03,3650.846,8882085888,115214688256.0,0
2017-07-04,3619.984,9507141376,125350416384.0,0
2017-07-05,3659.679,8823242496,120351563776.0,0
2017-07-06,3660.096,10237924608,132837126144.0,0
2017-07-07,3655.929,10373549824,123465392128.0,0
2017-07-10,3653.686,12059191040,141034627072.0,0
2017-07-11,3670.808,11876082688,145084362752.0,0
2017-07-12,3658.823,12228779264,143494598656.0,0
2017-07-13,3686.92,12566955008,146388680704.0,0
2017-07-14,3703.094,10551400448,121021448192.0,0
2017-07-17,3663.557,17882160128,196217253888.0,0
2017-07-18,3667.18,12462205696,141472284672.0,0
2017-07-19,3729.746,18247778816,198392451072.0,0
2017-07-20,3747.884,14241004032,169267150848.0,0
2017-07-21,3728.597,11794122496,141432631296.0,0
2017-07-24,3743.468,13486872320,154701873152.0,0
2017-07-25,3719.559,12167205888,133531656192.0,0
2017-07-26,3705.388,13632520960,146518003712.0,0
2017-07-27,3712.194,14500290304,161631223808.0,0
2017-07-28,3721.891,11141139200,125817860096.0,0
2017-07-31,3737.873,14842903808,160890134528.0,0
2017-08-01,3770.382,15254653952,173127577600.0,0
2017-08-02,3760.852,17229338368,189336784896.0,0
2017-08-03,3727.826,14615394304,164710461440.0,0
2017-08-04,3707.579,15747005952,168292663296.0,0
2017-08-07,3726.794,12423152896,134348537856.0,0
2017-08-08,3732.212,13724192768,146481868800.0,0
2017-08-09,3731.044,12467998976,137223598080.0,0
2017-08-10,3715.92,13008512768,148005171200.0,0
2017-08-11,3647.35,15038742016,161083469824.0,0
2017-08-14,3694.683,11530845184,140233895936.0,0
2017-08-15,3706.056,10644485632,124790632448.0,0
2017-08-16,3701.42,10413414144,127282167808.0,0
2017-08-17,3721.277,10865625088,137020002304.0,0
2017-08-18,3724.674,9656170496,123078164480.0,0
2017-08-21,3740.994,10031307264,123911716864.0,0
2017-08-22,3752.298,10029285632,131131076608.0,0
2017-08-23,3756.088,10496157184,124081156096.0,0
2017-08-24,3734.645,8994737152,107736018944.0,0
2017-08-25,3795.754,12994089984,150697082880.0,0
2017-08-28,3842.711,18557632512,236446281728.0,0
2017-08-29,3834.537,12822706944,158978682880.0,0
2017-08-30,3834.3,14135285760,166235123712.0,0
2017-08-31,3822.092,13294493440,157079216128.0,0
2017-09-01,3830.538,15864551168,182770434048.0,0
2017-09-04,3845.616,14956632064,175551070208.0,0
2017-09-05,3857.046,12496415488,145779757056.0,0
2017-09-06,3849.449,13139872256,155883315200.0,0
2017-09-07,3829.871,12388418048,156113395712.0,0
2017-09-08,3825.989,10603650304,134958583808.0,0
2017-09-11,3825.645,12388399616,154793902080.0,0
2017-09-12,3837.934,14419024128,187605311488.0,0
2017-09-13,3842.606,9541078528,126254362624.0,0
2017-09-14,3829.955,11535858432,143111639040.0,0
2017-09-15,3831.296,12242700544,153477214208.0,0
2017-09-18,3843.142,11793440512,152841027584.0,0
2017-09-19,3832.116,11243298816,145528459264.0,0
2017-09-20,3842.435,10112954112,135041884160.0,0
2017-09-21,3837.817,11109819136,144132894720.0,0
2017-09-22,3837.73,10061980160,128360894464.0,0
2017-09-25,3817.791,10394897664,135980240896.0,0
2017-09-26,3820.781,8186940672,101036335104.0,0
2017-09-27,3821.2,8565581056,109299490816.0,0
2017-09-28,3822.538,9354406912,115646337024.0,0
2017-09-29,3836.501,9330602752,116056776704.0,0
2017-10-09,3882.207,13553585152,171941462016.0,0
2017-10-10,3889.863,11253258496,157979738112.0,0
2017-10-11,3902.686,10441815040,144152739840.0,0
2017-10-12,3912.953,9434092032,123147247616.0,0
2017-10-13,3921.001,9014206720,114314854400.0,0
2017-10-16,3913.446,12135503360,150823755776.0,0
2017-10-17,3913.068,8224122624,106708451328.0,0
2017-10-18,3944.162,10096984064,126420381696.0,0
2017-10-19,3931.249,10652725248,133189857280.0,0
2017-10-20,3926.852,7298018048,94529638400.0,0
2017-10-23,3930.798,8148497920,100280909824.0,0
2017-10-24,3959.395,9305815296,120192151552.0,0
2017-10-25,3976.949,8820545792,106820308992.0,0
2017-10-26,3993.575,12989546496,170488619008.0,0
2017-10-27,4021.967,12667284736,152974831616.0,0
2017-10-30,4009.721,15738760192,193489838080.0,0
2017-10-31,4006.717,10917878016,142897205248.0,0
2017-11-01,3996.622,13041737984,166477139968.0,0
2017-11-02,3997.134,12610057984,151981363200.0,0
2017-11-03,3992.697,12940443904,158142058496.0,0
2017-11-06,4020.889,12208115968,158911860736.0,0
2017-11-07,4054.246,15211666432,193990975488.0,0
2017-11-08,4048.005,15082771968,200949739520.0,0
2017-11-09,4075.899,12105633536,159247200256.0,0
2017-11-10,4111.911,14181716480,198869835776.0,0
2017-11-13,4128.073,15144630784,205930795008.0,0
2017-11-14,4099.351,14323693568,199605010432.0,0
2017-11-15,4073.669,12063569664,177753075712.0,0
2017-11-16,4105.012,12138441472,172903882752.0,0
2017-11-17,4120.85,19178412032,253079314432.0,0
2017-11-20,4143.833,13744725760,191589638144.0,0
2017-11-21,4217.701,18035081984,253302198272.0,0
2017-11-22,4227.566,18647700224,254298361856.0,0
2017-11-23,4102.396,17814722816,237536706560.0,0
2017-11-24,4104.203,13085804032,182912192512.0,0
2017-11-27,4049.947,14345526784,183004553216.0,0
2017-11-28,4055.823,10205809408,135539646464.0,0
2017-11-29,4053.752,12455364096,165743341568.0,0
2017-11-30,4006.099,10798334464,145829949440.0,0
2017-12-01,3998.136,9738691328,136010928128.0,0
2017-12-04,4018.857,10264721920,138223054848.0,0
2017-12-05,4040.17,15408707584,196337659904.0,0
2017-12-06,4015.821,10928620544,144114954240.0,0
2017-12-07,3971.056,9025404416,119651201024.0,0
2017-12-08,4003.379,8928286208,124371230720.0,0
2017-12-11,4069.499,9714894592,148476588032.0,0
2017-12-12,4016.016,8433871872,123515183104.0,0
2017-12-13,4050.092,7754612992,115006382080.0,0
2017-12-14,4026.151,8076886272,115086946304.0,0
2017-12-15,3980.855,8904438784,118474145792.0,0
2017-12-18,3985.291,7785337600,111724351488.0,0
2017-12-19,4035.329,7752898560,115998203904.0,0
2017-12-20,4030.489,9060450304,126812876800.0,0
2017-12-21,4067.848,9683608832,137819521024.0,0
2017-12-22,4054.598,7347368448,104426496000.0,0
2017-12-25,4041.54,9192696320,129938837504.0,0
2017-12-26,4053.622,9111878912,119725101056.0,0
2017-12-27,3991.207,10515357696,140516909056.0,0
2017-12-28,4018.897,11854288640,153636696064.0,0
2017-12-29,4030.854,9048668416,121257037824.0,0
2018-01-02,4087.401,14693543424,178402033664.0,0
2018-01-03,4111.392,15185221888,205726887936.0,0
2018-01-04,4128.811,13454379520,174523555840.0,0
2018-01-05,4138.75,14900987136,185206292480.0,0
2018-01-08,4160.159,17387766528,226403872768.0,0
2018-01-09,4189.297,13903429376,181975080960.0,0
2018-01-10,4207.813,15112166656,194850254848.0,0
2018-01-11,4205.586,12157853952,170407305216.0,0
2018-01-12,4225.001,11135479296,157606211584.0,0
2018-01-15,4225.239,17090789632,234986586112.0,0
2018-01-16,4258.473,16149496320,228271226880.0,0
2018-01-17,4248.116,21431103232,284554358784.0,0
2018-01-18,4271.416,17203284736,225289687040.0,0
2018-01-19,4285.395,20949057024,258554724352.0,0
2018-01-22,4336.597,17464319488,233960222720.0,0
2018-01-23,4382.612,20186758400,257113358336.0,0
2018-01-24,4389.885,21981889024,284470808576.0,0
2018-01-25,4365.079,19537495040,250308091904.0,0
2018-01-26,4381.299,17722723584,223331307520.0,0
2018-01-29,4302.018,19110035456,256176324608.0,0
2018-01-30,4256.102,13903472896,186650566656.0,0
2018-01-31,4275.898,14521016320,194401800192.0,0
2018-02-01,4245.897,19000293376,239230300160.0,0
2018-02-02,4271.232,14606682624,191169867776.0,0
2018-02-05,4274.146,16134779904,217360146432.0,0
2018-02-06,4148.885,21491045120,279415083008.0,0
2018-02-07,4050.497,20312749312,261507026944.0,0
2018-02-08,4012.047,15926998528,199061770240.0,0
2018-02-09,3840.652,20634982912,246774829056.0,0
2018-02-12,3890.104,11618263808,149858041856.0,0
2018-02-13,3935.632,11256588544,144479354880.0,0
2018-02-14,3966.961,7108133888,93110202368.0,0
2018-02-22,4052.733,10581157120,138334363648.0,0
2018-02-23,4071.088,9945874688,128195833856.0,0
2018-02-26,4118.418,13788100096,179013095424.0,0
2018-02-27,4058.98,12593446912,169684901888.0,0
2018-02-28,4023.641,10934359296,152493907968.0,0
2018-03-01,4049.086,11019985152,146003456000.0,0
2018-03-02,4016.461,9616499968,130931179520.0,0
2018-03-05,4018.097,8795254784,118197858304.0,0
2018-03-06,4066.564,13876244480,171370655744.0,0
2018-03-07,4036.653,10695242496,136572305408.0,0
2018-03-08,4077.6,9115580928,123634638848.0,0
2018-03-09,4108.865,11370180864,150024118272.0,0
2018-03-12,4127.666,14090673920,190367592448.0,0
2018-03-13,4091.253,11176643072,141174161408.0,0
2018-03-14,4073.344,9901340928,131537960960.0,0
2018-03-15,4096.162,8816115712,126882451456.0,0
2018-03-16,4056.422,8489618688,122125340672.0,0
2018-03-19,4074.247,8150288128,118183817216.0,0
2018-03-20,4077.704,8060528128,111980232704.0,0
2018-03-21,4061.05,9760948736,139330412544.0,0
2018-03-22,4020.349,8909526016,127664336896.0,0
2018-03-23,3904.935,18008044800,218905030656.0,0
2018-03-26,3879.893,11513912832,156604526592.0,0
2018-03-27,3913.268,11370071040,162291548160.0,0
2018-03-28,3842.715,10149490688,155848949760.0,0
2018-03-29,3894.049,11662906624,164996784128.0,0
2018-03-30,3898.497,9751227136,137959280640.0,0
2018-04-02,3886.918,11124266496,159356080128.0,0
2018-04-03,3862.479,9513736960,132049936384.0,0
2018-04-04,3854.862,8873060864,131593068544.0,0
2018-04-09,3852.929,8410546176,118167273472.0,0
2018-04-10,3927.172,10617372160,137941299200.0,0
2018-04-11,3938.343,11193302016,139989291008.0,0
2018-04-12,3898.635,8269948928,108075565056.0,0
2018-04-13,3871.144,7154420224,98921828352.0,0
2018-04-16,3808.863,9921776896,131566866432.0,0
2018-04-17,3748.641,9061079040,126518751232.0,0
2018-04-18,3766.282,10667670528,143077675008.0,0
2018-04-19,3811.843,9905405952,127520120832.0,0
2018-04-20,3760.854,9928292608,123550662656.0,0
2018-04-23,3766.325,9035629056,111763030016.0,0
2018-04-24,3843.488,11421952512,145700511744.0,0
2018-04-25,3828.701,7817261312,105750450176.0,0
2018-04-26,3755.494,8715064064,125772304384.0,0
2018-04-27,3756.876,8953172736,142113628160.0,0
2018-05-02,3763.646,8330103552,120083484672.0,0
2018-05-03,3793.0,9396111872,122740170752.0,0
2018-05-04,3774.598,7155428864,98315255808.0,0
2018-05-07,3834.187,8728619520,126354800640.0,0
2018-05-08,3878.676,9421515776,135445864448.0,0
2018-05-09,3871.615,6671296512,92322897920.0,0
2018-05-10,3893.056,7066780928,103255142400.0,0
2018-05-11,3872.838,7335660288,107715457024.0,0
2018-05-14,3909.293,8197600000,122520047616.0,0
2018-05-15,3924.097,7604955392,106091905024.0,0
2018-05-16,3892.844,7191364608,106533928960.0,0
2018-05-17,3864.05,5903012352,87104163840.0,0
2018-05-18,3903.063,7261395712,96823853056.0,0
2018-05-21,3921.242,9264173824,120528728064.0,0
2018-05-22,3906.208,7536877824,102883344384.0,0
2018-05-23,3854.582,8372231936,110684504064.0,0
2018-05-24,3827.217,6834502144,93408219136.0,0
2018-05-25,3816.498,7083638528,95667544064.0,0
2018-05-28,3833.259,7152113152,100001640448.0,0
2018-05-29,3804.009,8155266304,117288579072.0,0
2018-05-30,3723.372,8791328512,115858976768.0,0
2018-05-31,3802.375,9266689536,130545422336.0,0
2018-06-01,3770.589,7782181376,105934864384.0,0
2018-06-04,3807.578,7662434048,115146469376.0,0
2018-06-05,3845.316,7868736000,121261465600.0,0
2018-06-06,3837.351,7311723776,107142041600.0,0
2018-06-07,3831.012,8025614592,112365711360.0,0
2018-06-08,3779.615,8333733632,107818799104.0,0
2018-06-11,3779.981,6870983424,105597923328.0,0
2018-06-12,3825.953,7320624384,116217139200.0,0
2018-06-13,3788.339,6637797120,97185497088.0,0
2018-06-14,3773.365,6847132160,99234013184.0,0
2018-06-15,3753.433,8548889344,109534900224.0,0
2018-06-19,3621.116,16070654208,193848799232.0,0
2018-06-20,3635.443,8671809792,112804814848.0,0
2018-06-21,3592.965,9390855168,115584147456.0,0
2018-06-22,3608.904,7511786496,89687281664.0,0
2018-06-25,3560.477,7987707904,106690347008.0,0
2018-06-26,3531.111,8498526976,108132167680.0,0
2018-06-27,3459.262,8149181696,107628896256.0,0
2018-06-28,3423.525,7591805184,98570526720.0,0
2018-06-29,3510.984,7725703168,97616367616.0,0
2018-07-02,3407.963,8435144960,107601539072.0,0
2018-07-03,3409.28,9527869184,129898020864.0,0
2018-07-04,3363.747,7515799808,93648560128.0,0
2018-07-05,3342.437,8158798080,97544617984.0,0
2018-07-06,3365.122,8609757952,109481943040.0,0
2018-07-09,3459.183,7660154624,100918861824.0,0
2018-07-10,3467.515,6954882304,90127446016.0,0
2018-07-11,3407.529,7204094976,89661505536.0,0
2018-07-12,3481.055,9635356416,117805514752.0,0
2018-07-13,3492.689,7295589632,99800186880.0,0
2018-07-16,3472.085,6828199936,90754289664.0,0
2018-07-17,3449.377,6198307584,85720563712.0,0
2018-07-18,3431.322,6653032960,88556871680.0,0
2018-07-19,3428.343,6847771648,88804909056.0,0
2018-07-20,3492.893,10198472704,122196955136.0,0
2018-07-23,3525.75,11903662592,143960932352.0,0
2018-07-24,3581.705,15691243520,177448955904.0,0
2018-07-25,3577.752,9675849984,112176693248.0,0
2018-07-26,3536.245,9034964224,105577283584.0,0
2018-07-27,3521.226,7017810432,81192173568.0,0
2018-07-30,3515.079,8211699456,96183099392.0,0
2018-07-31,3517.656,6798081792,80022151168.0,0
